"movie_id","keyword"
8467,"cigar smoking"
8467,"violence"
8467,"criminal"
8467,"fired from the job"
8467,"clumsiness"
8467,"stepmother stepdaughter relationship"
8467,"sitting on a toilet"
8467,"aspen colorado"
8467,"parakeet"
8467,"defecation"
8467,"scooter"
8467,"hotel suite"
8467,"endangered species"
8467,"foolish"
8467,"laxative"
10451,"cooking"
10451,"sense of life"
10451,"daughter"
10451,"dating"
10451,"family"
20156,"secret"
20156,"nightclub"
20156,"pet shop"
20156,"independent film"
20156,"unhappiness"
18395,"female nudity"
18395,"sexuality"
18395,"island"
18395,"love"
18395,"mistress"
18395,"kinky"
18395,"smuggler"
18395,"bdsm"
522,"individual"
522,"taxi"
522,"transsexuality"
522,"fortune teller"
522,"film business"
522,"film making"
522,"film producer"
522,"vororte"
522,"film maker"
522,"boxer"
522,"film director"
522,"oddball"
522,"celebrity"
522,"morphine"
522,"movie studio"
522,"los angeles"
522,"drug addict"
522,"cult director"
522,"theremin"
522,"handgun"
522,"trick or treating"
522,"actor"
522,"transvestite"
397,"paris"
397,"airport"
397,"in love with enemy"
397,"canadian"
397,"necklace"
397,"fear of flying"
397,"deal"
397,"vineyard"
397,"smuggling"
10525,"paris"
10525,"dallas"
10525,"basketball"
10525,"crisis"
10525,"falling in love"
10525,"referee"
27985,"wilderness"
27985,"boy and dog"
15789,"father son relationship"
15789,"pop singer"
15789,"musical"
15789,"celebrity"
15789,"road trip"
15789,"dead mother"
15789,"first love"
15789,"goofy"
27303,"suspense"
21183,"father son relationship"
21183,"based on novel"
21183,"reincarnation"
21183,"talking dog"
21183,"car accident"
21183,"dog"
21183,"flashback"
21183,"dog movie"
10954,"brother brother relationship"
10954,"opera"
10954,"eunuch"
10954,"biography"
10954,"dresden"
10954,"opera singer"
47867,"country music"
14275,"chicago"
14275,"sports team"
14275,"ghetto"
14275,"narration"
14275,"college"
14275,"sport"
14275,"basketball"
14275,"high school sports"
14275,"independent film"
14275,"inner city"
14275,"high school student"
1024,"mother"
1024,"sex"
1024,"secret"
1024,"obsession"
1024,"literature"
1024,"nudity"
1024,"fantasy"
1024,"passion"
1024,"love"
1024,"friends"
1024,"murder"
1024,"independent film"
1024,"lesbian"
1024,"true"
1024,"relationship"
13701,"deafness"
13701,"sister-in-law"
13701,"character study"
13701,"uncle nephew relationship"
13701,"für elise"
14819,"overweight"
14819,"summer camp"
11777,"wedding vows"
11777,"mathematician"
11777,"car mechanic"
11777,"comet"
11777,"albert einstein"
11777,"halley's comet"
628,"paris"
628,"san francisco"
628,"vampire"
628,"plantation"
628,"pity"
628,"bite"
628,"fang vamp"
87729,"france"
87729,"revolution"
87729,"biography"
87729,"president"
87729,"history"
18713,"new york"
18713,"telephone joke"
18713,"gangster"
6280,"baby"
6280,"medicine"
6280,"media"
6280,"pregnancy"
6280,"scientist"
6280,"science"
6280,"male pregnancy"
6280,"fertility"
6280,"gynaecology"
6280,"ceasarean birth"
9061,"rape"
9061,"black people"
9061,"florida"
9061,"professor"
9061,"harvard university"
9061,"innocence"
9061,"revenge"
9061,"suspense"
37108,"time travel"
37108,"kids"
37108,"medieval times"
6071,"hoodlum"
11,"android"
11,"galaxy"
11,"hermit"
11,"death star"
11,"lightsaber"
11,"jedi"
11,"rescue mission"
11,"empire"
11,"rebellion"
11,"planet"
11,"smuggler"
11,"the force"
11,"space opera"
11,"galactic war"
11,"stormtrooper"
11,"totalitarianism"
9587,"depression"
9587,"mother daughter relationship"
9587,"pregnant"
9587,"desire"
9587,"chalkboard"
9587," nightgown"
9587,"louisa may alcott"
9587,"birth of twins"
9587,"woman director"
19101,"based on novel"
19101,"servant"
19101,"private school"
19101,"female friendship"
19101,"boarding school"
19101,"british"
19101,"school"
19101,"little girl"
19101,"orphan"
19101,"india"
19101,"rich poor"
19101,"father daughter relationship"
19101,"schoolgirl"
19101,"presumed dead"
19101,"attic"
19101,"imagination"
19101,"african american servant"
19101,"fantasy life"
49980,"love"
49980,"children"
49980,"family"
49980,"social services"
18183,"chocolate"
18183,"jealousy"
18183,"sister sister relationship"
18183,"cooking"
18183,"mexican revolution"
18183,"marriage"
18183,"wedding"
18183,"single mother"
18183,"recipe"
18183,"magic realism"
18183,"new mexican cinema"
18183,"new latin american cinema"
4476,"brother brother relationship"
4476,"montana"
4476,"based on novel"
4476,"world war i"
4476,"journey round the world"
11008,"headquarter"
11008,"military base"
11008,"military service"
11008,"base"
11008,"major"
11008,"military spoof"
11008,"instructor"
47504,"russian mafia"
47504,"dysfunctional family"
47504,"brothers"
32325,"east los angeles"
32325,"gang"
32325,"los angeles"
32325,"poverty"
32325,"gang member"
32325,"hispanic"
32325,"mexican american"
32325,"girl gang"
32325,"woman director"
32325,"cholo"
32325,"chola"
43742,"cruise"
43742,"disabled"
43742,"empire state building"
43742,"accident"
43742,"accident victim"
28313,"mother"
28313,"child abuse"
28313,"single parent"
28313,"based on novel"
28313,"smoking"
28313,"baby"
28313,"social work"
28313,"drug addiction"
28313,"adoption"
28313,"liberation"
28313,"social worker"
28313,"self-abandonment"
28313,"court case"
28313,"custody battle"
28313,"son"
28313,"looking for  birth parents"
28313,"surrogate mother"
28313,"racist"
28313,"interracial relationship"
28313,"extramarital affair"
11318,"queen"
11318,"kingdom"
11318,"biography"
11318,"victorian england"
11318,"psychopathy"
3036,"human experimentation"
3036,"frankenstein"
3036,"remake"
24070,"holiday"
24070,"rollerblades"
24070,"cross dresser"
24070,"woman director"
24070,"suicide hotline"
24070,"christmas"
8986,"prostitute"
8986,"tree house"
8986,"red-light disctrict"
8986,"young people"
8986,"stripper"
8986,"make a match"
8986,"mob boss"
10510,"holiday"
10510,"competition"
10510,"new love"
10510,"santa claus"
10510,"department store"
10510,"miracle"
10510,"wish"
10510,"christmas"
38722,"immigrant"
38722,"marriage"
38722,"independent film"
38722,"family relationships"
38722,"los angeles"
38722,"family"
38722,"death of wife"
8438,"prison"
8438,"prisoner"
8438,"death row"
8438,"alcatraz"
8438,"lawyer"
8438,"courtroom"
8438,"murder trial"
8438,"1940s"
8438,"mistreatment"
8438,"public defender"
8438,"prisoner abuse"
11593,"illegal employment"
11593,"retirement"
11593,"drama"
1945,"loss of mother"
1945,"loss of sister"
1945,"twin sister"
1945,"autism"
1945,"lake"
1945,"kaspar-hauser-syndrom"
1945,"feral child"
1945,"forest"
1945,"north carolina"
1945,"psychologist"
1945,"family"
39310,"new jersey"
39310,"police"
39310,"brutality"
39310,"troubled teen"
39310,"hiphop"
39310,"black youths"
56428,"suicide"
56428,"detective"
56428,"experiment"
56428,"hallucination"
56428,"scientist"
56428,"drug"
56428,"killer"
63105,"cyborg"
63105,"post-apocalyptic"
63105,"sequel"
241,"sadistic"
241,"journalist"
241,"mass murder"
241,"yellow press"
241,"trauma"
241,"daughter"
241,"satire"
241,"controversy"
241,"controversial"
241,"violence"
241,"young couple"
241,"abuse"
9058,"venice"
9058,"italy"
9058,"fortune teller"
9058,"soulmates"
9058,"cheating"
9058,"trip"
527,"individual"
527,"slum"
527,"suicide"
527,"tattoo"
527,"alcohol"
527,"rape"
527,"tradition"
527,"loss of child"
527,"indigenous"
527,"despair"
527,"violent husband"
527,"ghetto"
527,"new zealand"
527,"maori"
527,"strong woman"
527,"lack of prospects"
527,"maori tradition"
527,"funeral"
527,"approved school "
527,"crush"
527,"independent film"
527,"teacher"
527,"youth gang"
527,"domestic violence"
527,"violence"
527,"rebellious youth"
527,"alcohol abuse"
527,"incest"
527,"unemployment"
18220,"sex"
18220,"obsession"
18220,"diary"
18220,"murder"
18220,"student"
18220,"lust"
18220,"art"
18220,"woman director"
18220,"erotic movie"
6950,"river"
6950,"general"
6950,"research"
6950,"army"
6950,"serum"
6950,"monkey"
6950,"epidemic"
6950,"medical research"
101,"new york"
101,"corruption"
101,"assassin"
101,"police brutality"
101,"loss of family"
101,"s.w.a.t."
101,"immigrant"
101,"hitman"
101,"training"
101,"revenge"
101,"murder"
101,"loneliness"
101,"neighbor"
101,"tragic love"
101,"cult film"
101,"neo-noir"
101,"complex relationship"
101,"complex characters"
63020,"immigration"
63020,"independent film"
63020,"woman director"
63020,"political prisoner"
63020,"cuban refugees"
2307,"jealousy"
2307,"burning house"
2307,"teenage crush"
2307,"arsonist"
680,"transporter"
680,"brothel"
680,"drug dealer"
680,"boxer"
680,"massage"
680,"stolen money"
680,"crime boss"
680,"dance contest"
680,"junkyard"
680,"kamikaze"
680,"ambiguous ending"
680,"briefcase"
680,"redemption"
680,"heirloom"
680,"pulp fiction"
680,"reference to al green"
680,"theft"
680,"brutality"
41478,"black panther"
40156,"gay"
40156,"secret"
40156,"faith"
40156,"independent film"
40156,"conservative"
40156,"girl"
40156,"church"
40156,"united kingdom"
40156,"catholic priest"
40156,"crisis of faith"
40156,"woman director"
40156,"abuse"
11450,"television"
11450,"tv show"
11450,"manipulation"
11450,"manipulation of the media"
11450,"product placement"
11450,"investigation"
11450,"tv ratings"
11450,"quiz show"
11450,"fragen"
11450,"lawyer"
30304,"hawaii"
30304,"arranged marriage"
30304,"cultural difference"
30304,"orphan"
30304,"older man younger woman relationship"
30304,"black and white scene"
30304,"asian american"
10452,"marriage of convenience"
10452,"konfession"
10452,"royalty"
10452,"slaughter"
12106,"gunslinger"
12106,"revenge"
12106,"prairie"
12106,"shootout"
12106,"pistol"
161495,"grandfather grandson relationship"
161495,"roommate"
161495,"birthday"
161495,"funeral"
161495,"vegetarian"
161495,"orphan"
161495,"deathbed"
3586,"paris"
3586,"hotel room"
3586,"suspicion of murder"
3586,"mannequin"
3586,"fashion photographer"
3586,"sandwich"
3586,"poodle"
3586,"reporter"
3586,"fashion"
110,"judge"
110,"isolation"
110,"mannequin"
110,"shadowing"
110,"english channel"
110,"geneva"
110,"travel"
110,"dog"
108,"paris"
108,"composer"
108,"pain"
108,"loss of husband"
108,"to compose"
109,"hairdresser"
109,"sexual frustration"
109,"funeral"
109,"business man"
109,"poland"
92769,"therapist"
92769,"suspicion"
92769,"serial murder"
92769,"special education"
22586,"princess"
22586,"swan"
14334,"family relationships"
14334,"ireland"
14334,"seal"
14334,"selkie"
2636,"explosive"
2636,"revenge"
2636,"explosives expert"
2164,"space travel"
2164,"teleportation"
2164,"uprising"
2164,"shot to death"
2164,"androgyny"
2164,"space western"
2164,"outer space"
2164,"timebomb"
2164,"death of son"
2164,"nuclear weapons"
2164,"invented language"
2164,"hieroglyph"
2164,"egyptian mythology"
2164,"egyptology"
11395,"holiday"
11395,"christmas party"
11395,"santa claus"
11395,"deal"
11395,"christmas tree"
11395,"christmas"
278,"prison"
278,"corruption"
278,"police brutality"
278,"prison cell"
278,"delinquent"
278,"parole board"
278,"escape from prison"
278,"wrongful imprisonment"
278,"framed for murder"
278,"1940s"
9905,"roommate"
9905,"distrust"
9905,"overdose"
9905,"grave"
9905,"suspense"
9905,"dark comedy"
9905,"shallow grave"
87078,"amnesia"
87078,"betrayal"
87078,"black and white"
87078,"twins"
87078,"evil twin"
87078,"film theory"
87078,"identity swapping"
12527,"gay"
12527,"cuba"
12527,"artist"
12527,"male friendship"
12527,"havanna"
12527,"homosexuality"
12527,"social commentary"
12527,"student"
20306,"independent film"
36614,"gay"
36614,"father son relationship"
36614,"sydney"
36614,"australia"
36614,"based on play or musical"
36614,"independent film"
36614,"breaking the fourth wall"
36614,"gay son"
31439,"gambling"
31439,"china"
31439,"child abuse"
31439,"communist"
31439,"epic"
9067,"destroy"
9067,"dystopia"
9067,"reincarnation"
9067,"desert"
9067,"artial arts"
9067,"woman director"
9059,"prostitute"
9059,"key"
9059,"jesus christ"
9059,"chosen one"
9059,"god"
9059,"good vs evil"
9059,"blood"
9059,"demon"
9059,"crypt keeper"
193,"based on tv series"
193,"death"
193,"exploding planet"
193,"mountain cabin"
193,"solar system"
25066,"prison"
25066,"child abuse"
25066,"ku klux klan"
25066,"police brutality"
25066,"ghetto"
25066,"anthology"
25066,"evil doll"
25066,"murder"
25066,"hood"
25066,"dirty cop"
25066,"funeral home"
12122,"alien life-form"
12122,"village"
12122,"bewusstlosigkeit"
12122,"alien"
12122,"pregnancy"
12122,"doppelganger"
32636,"independent film"
32636,"chekhov"
36141,"noir"
36141,"independent film"
36141,"city"
95963,"vietnam"
95963,"jungle"
95963,"black american"
1587,"brother brother relationship"
1587,"mentally disabled"
1587,"iowa"
1587,"widow"
1587,"dysfunctional family"
1587,"independent film"
9271,"artificial intelligence"
9271,"android"
9271,"hologram"
9271,"computer program"
9271,"virtual reality"
9271,"ex-cop"
9271,"visual effect"
9271,"police training"
2064,"brother brother relationship"
2064,"chicago"
2064,"coma"
2064,"subway"
2064,"love of one's life"
2064,"brother"
2064,"man of one's dreams"
2064,"hospital"
19855,"vietnam veteran"
19855,"bullying"
19855,"child"
60855,"culture clash"
60855,"immigrant"
60855,"daughter"
60855,"interracial romance"
60855,"mother daughter relationship"
60855,"dating"
60855,"father daughter relationship"
60855,"family"
60855,"audition"
60855,"generation gap"
60855,"woman director"
60855,"actor"
236,"individual"
236,"becoming an adult"
236,"dream"
236,"return"
236,"love of one's life"
236,"overweight"
236,"province"
236,"bathing"
236,"olympic games"
236,"empowerment"
236,"boredom"
236,"daughter"
236,"friendship"
48287,"friends"
48287,"camp"
48287,"summer"
48287,"club"
48287,"woman director"
48287,"summer school"
3049,"dolphin"
3049,"mascot"
3049,"private detective"
3049,"pets"
2759,"gay"
2759,"drag queen"
2759,"homophobia"
2759,"musical"
2759,"van"
2759,"australia"
2759,"transgender"
2759,"australian aborigine"
12635,"red-light disctrict"
12635,"stuart sutcliffe"
12635,"boyfriend girlfriend"
12635,"river elbe"
12635,"hofner bass guitar"
12635,"body painting"
12635,"hamburg germany"
12635,"photo"
12635,"reeperbahn"
10497,"eroticism"
10497,"wheelchair"
10497,"married couple"
10497,"cruise"
10497,"longing"
10497,"marriage crisis"
10497,"paralysis"
10497,"sadomasochism"
10497,"voyeurism"
11382,"lover (female)"
11382,"talent"
11382,"mafia boss"
11382,"author"
9331,"assassination"
9331,"spy"
9331,"ambush"
9331,"cia"
9331,"helicopter"
9331,"based on novel"
9331,"usa president"
9331,"sniper"
9331,"fbi"
9331,"colombia"
9331,"drug traffic"
9331,"bomber"
9331,"mission of murder"
9331,"mercenary"
9331,"insurgence"
9331,"coast guard"
9331,"spying"
9331,"war"
9331,"car bomb"
9331,"drug cartel"
9331,"conspiracy"
9331,"shootout"
9331,"infantry"
9331,"violence"
9331,"jack ryan"
9331,"political cover-up"
10731,"suicide"
10731,"brother brother relationship"
10731,"witness protection"
10731,"principal witness "
10731,"brother"
10731,"investigation"
10731,"search for witnesses"
10731,"lawyer"
10731,"gangster"
10464,"loss of mother"
10464,"daughter"
10464,"friendship"
10464,"mute"
10464,"housekeeper"
10464,"xenophobia"
10464,"woman director"
34152,"black people"
34152,"1970s"
34152,"jazz musician"
34152,"straßenkids"
34152,"dysfunctional family"
34152,"independent film"
34152,"teacher"
34152,"urban"
34152,"parenthood"
9495,"halloween"
9495,"arson"
9495,"detroit"
29973,"baseball"
29973,"sport"
29973,"historical figure"
888,"manager"
888,"jealousy"
888,"bad mother-in-law"
888,"adoption"
888,"family's daily life"
888,"stone age"
888,"plan"
888,"friendship"
888,"best friend"
888,"dinosaur"
13,"vietnam veteran"
13,"hippie"
13,"mentally disabled"
13,"running"
13,"based on novel"
13,"vietnam"
13,"vietnam war"
13,"friendship"
13,"love"
13,"family relationships"
13,"bully"
13,"mother son relationship"
13,"military"
13,"hugging"
13,"shrimping"
13,"wounded soldier"
13,"flashback"
13,"park bench"
13,"amputee"
712,"upper class"
712,"love at first sight"
712,"wedding vows"
712,"marriage proposal"
712,"yuppie"
712,"love of one's life"
712,"lone wolf"
712,"snob"
712,"witness"
712,"bride"
712,"bridegroom"
712,"bridesmaid"
712,"funeral"
712,"clumsy fellow"
712,"friendship"
712,"wedding"
712,"gay couple"
16295,"racism"
16295,"violence"
16295,"date rape"
16295,"athletic scholarship"
16295,"black militant"
16295,"resentment"
16295,"school shooting"
48992,"puerto rican"
48992,"love"
48992,"jail"
48992,"independent film"
48992,"theft"
48992,"woman director"
10879,"newspaper"
10879,"adversary"
10879,"reporter"
10879,"experience"
10660,"waitress"
10660,"cop"
10660,"lottery ticket"
10660,"winning lottery"
10714,"indian lead"
10714,"tiger"
10714,"feral child"
10714,"british"
10714,"panther"
10714,"bear"
10714,"jungle"
10714,"falling in love"
41647,"nazis"
41647,"propaganda"
41647,"artists' life"
41647,"nazi germany"
41647,"filmmaker"
8587,"loss of parents"
8587,"wild boar"
8587,"uncle"
8587,"shaman"
8587,"redemption"
8587,"king"
8587,"scar"
8587,"hyena"
8587,"meerkat"
1689,"buddhist"
1689,"tibet"
1689,"reincarnation"
1689,"buddha"
1689,"siddhartha"
1689,"independent film"
11596,"fire"
11596,"kidnapping"
11596,"nightmare"
11596,"earthquake"
11596,"insomnia"
11596,"supernatural"
11596,"celebrity"
11596,"mascot"
11596,"alternate dimension"
11596,"fame"
11596,"hospital"
11596,"hollywood"
11596,"storytelling"
11596,"alternate reality"
11596,"self-referential"
11596,"reboot"
11596,"film industry"
11596,"disfigurement"
11596,"sleepwalking"
11596,"meta film"
11596,"dreams"
11596,"cameos"
854,"dual identity"
854,"bank"
854,"mockery"
854,"green"
854,"balloon"
854,"jail cell"
854,"norse mythology"
9359,"poker"
9359,"mississippi"
9359,"saloon"
9359,"ship"
9359,"native american"
9359,"on the run"
9359,"based on tv series"
